tss_dist	in_promoter_1kb	in_promoter_750bp	in_promoter_500bp	in_promoter_250bp	n_in_tss_dist	K562_ref_dist	HepG2_ref_dist	SKNSH_ref_dist	avgKHS_ref_dist	K562_alt_dist	HepG2_alt_dist	SKNSH_alt_dist	avgKHS_alt_dist	K562_skew_dist	HepG2_skew_dist	SKNSH_skew_dist	avgKHS_skew_dist	K562_activity_dist	HepG2_activity_dist	SKNSH_activity_dist	avgKHS_activity_dist	K562_abs_skew_dist	HepG2_abs_skew_dist	SKNSH_abs_skew_dist	avgKHS_abs_skew_dist	phyloP_mam241_dist
-240	TRUE	TRUE	TRUE	TRUE	51324	1.7259246324820172	1.465372747052292	1.5651472611467134	1.5854815468936745	1.7082290937236075	1.4531926231231476	1.5500479046066005	1.570489873817785	-0.0176955397915066	-0.012180123116805733	-0.015099358969116954	-0.014991673959143095	1.7737931629337764	1.506794520046241	1.613298636772483	1.6312954399175	0.11343260010411674	0.09502367102547196	0.11140210794205783	0.10661945969054884	0.29501548944398814
-239	TRUE	TRUE	TRUE	TRUE	51297	1.7364370559951017	1.4732291376219095	1.573847123446498	1.5945044390211698	1.7183116360300563	1.4597054944830463	1.5572070834018414	1.5784080713049815	-0.018125420343042396	-0.013523644478470391	-0.016640040149931725	-0.016096368323814836	1.7833265267022649	1.5133831530427413	1.620932444139153	1.6392140412947196	0.1119043633525121	0.09383167418215162	0.11081068157032845	0.1055155730349974	0.2682931749387767
-238	TRUE	TRUE	TRUE	TRUE	51297	1.7454996871445378	1.4806523140365877	1.582287659245113	1.6028132201420795	1.7281159087469096	1.4678953014158418	1.567308093890235	1.5877731013509957	-0.017383776368751363	-0.01275701291337986	-0.01497956720031869	-0.015040118827483306	1.7923932069798882	1.5210337598801404	1.629884887738183	1.6477706181994036	0.11117081819482262	0.09351990430666374	0.11017402390194124	0.1049549154678092	0.27722977897498385
-237	TRUE	TRUE	TRUE	TRUE	51288	1.754140781495378	1.487062621462398	1.5890780825316977	1.6100938284964912	1.7369401751517874	1.4740436372400578	1.5735103293644563	1.594831380585434	-0.017200605168196947	-0.013018985057770409	-0.015567752988631075	-0.015262447738199476	1.8008032910980882	1.527135614321406	1.6361881607588105	1.6547090220594347	0.11052562449582806	0.09316497049841456	0.109787910518163	0.10449283517080188	0.2797811766320249
-236	TRUE	TRUE	TRUE	TRUE	51285	1.7641627544360288	1.4948411117656928	1.5972904168674251	1.618764761023049	1.7460893024362825	1.4813910063322346	1.5804803622697792	1.6026535570127654	-0.018073453266277743	-0.013450106820978492	-0.016810055229374513	-0.016111205105543584	1.8110315042808944	1.5352919943907546	1.644927793749554	1.6637504308070676	0.11181095132586244	0.09435187216469317	0.11208480959080414	0.10608254436045324	0.27717268224716385
-235	TRUE	TRUE	TRUE	TRUE	51276	1.7724261362261529	1.5014876711712333	1.604763526834634	1.62622577807734	1.7544115745753033	1.4880221046383248	1.5883552544732924	1.61026297789564	-0.018014561127546146	-0.013465567668980962	-0.01640827087789882	-0.01596279989147531	1.81971044484112	1.542384875648398	1.6525143623941267	1.6715365609612147	0.11258318136771324	0.09525997570045244	0.11190994242408772	0.1065843664974178	0.2939657146316036
-234	TRUE	TRUE	TRUE	TRUE	51282	1.7826276813589896	1.5089403072532177	1.6132839769145997	1.6349506551756023	1.7652481849497277	1.4969084868957336	1.5986059332529123	1.620254201699458	-0.017379498585139073	-0.012031818969710666	-0.014678042195995613	-0.014696453250281785	1.8302362278111897	1.5502663250889783	1.6619691032352315	1.6808238853784665	0.11259659089284813	0.09468385569289868	0.11204829701506956	0.10644291453360544	0.2544901139186697
-233	TRUE	TRUE	TRUE	TRUE	51267	1.7934129064159243	1.5171340053930735	1.622165125489499	1.644237345766166	1.7774509513738288	1.5053815451708108	1.6083505780903449	1.6303943582116616	-0.01596195488020602	-0.01175246050335472	-0.013814545110424415	-0.013842986831328386	1.8415692613211148	1.5587974911407545	1.6713604276414733	1.690575726701114	0.11227466491842732	0.09507943129813792	0.11220515135571352	0.1065197491907596	0.2617008006788913
-232	TRUE	TRUE	TRUE	TRUE	51249	1.803599839021513	1.525020833989967	1.6309476065309665	1.653189426514149	1.7865085846009685	1.5130240659275338	1.6156590882451631	1.6383972462578886	-0.017091254977768082	-0.011996768781223402	-0.015288518319998171	-0.014792180692996553	1.8513294319952611	1.5663186555568849	1.6792654974032015	1.6989711949851156	0.11255044058605523	0.09459241167141136	0.1119243004640562	0.10635571757384092	0.29350699569959865
-231	TRUE	TRUE	TRUE	TRUE	51237	1.8148508851867404	1.533563682757814	1.6403832180094793	1.6629325953180114	1.7992438407545068	1.5214024413757354	1.6258794676864996	1.6488419166055803	-0.01560704308074001	-0.01216124273430796	-0.01450375169714349	-0.014090679170730489	1.862619410008366	1.574490143031645	1.6885595889935336	1.708556380677848	0.1111440934619699	0.09401416280154865	0.1108564921413637	0.10533824946829408	0.2745126182160204
-230	TRUE	TRUE	TRUE	TRUE	51225	1.824189957335282	1.540895173331757	1.648500007216852	1.6711950459612972	1.80809201316084	1.5290845950931404	1.6332915731729694	1.6568227271423166	-0.0160979435517203	-0.011810578165203332	-0.015208433985453842	-0.014372318567459158	1.8711493029428308	1.5817336332899792	1.6958102363179035	1.7162310575169044	0.1100166365048748	0.09348749786985872	0.10982889227508026	0.1044443422166046	0.2817796188183156
-229	TRUE	TRUE	TRUE	TRUE	51225	1.8359789166833411	1.5498328773677843	1.6584761417891092	1.6814293119467447	1.8202872330622233	1.5391181669718474	1.6438116501480946	1.6677390167273884	-0.015691683036368247	-0.010714711385234967	-0.014664492011800652	-0.013690295477801288	1.884011134715776	1.5917244417639234	1.7068082610155575	1.7275146124984193	0.11175612016378272	0.09449783849102832	0.11132873023757552	0.1058608962974622	0.2662880227362974
-228	TRUE	TRUE	TRUE	TRUE	51219	1.845791604900071	1.5574843230801818	1.6671905244560032	1.6901554841454187	1.8312724188727416	1.547528095987014	1.6538326264221055	1.677544380427287	-0.014519184397641396	-0.009956226060720353	-0.013357897893517434	-0.012611102783959728	1.895073926393406	1.5998220408355048	1.7156727982780082	1.736856255168973	0.11308382849527564	0.09463166341321698	0.11032244388521166	0.1060126452645681	0.2709137236253302
-227	TRUE	TRUE	TRUE	TRUE	51198	1.856092727634366	1.565251709532221	1.675390699310638	1.698911712159075	1.8415589913278383	1.5545235758749294	1.661649048302563	1.685910538501777	-0.014533735637501826	-0.010728134380328944	-0.013741653199269855	-0.013001174405700209	1.9053587600145736	1.6067720954400062	1.723225059770353	1.7451186384083108	0.1130658005895627	0.09376890489332432	0.10941037304660152	0.10541502617649616	0.2993130194696108
-226	TRUE	TRUE	TRUE	TRUE	51198	1.8664372190945744	1.5732063495426274	1.6838122458599147	1.7078186048323722	1.8493209495766976	1.5610970783676337	1.669045639375253	1.6931545557731948	-0.017116271402580305	-0.012109271265749537	-0.01476660580344688	-0.01466404949059224	1.9136238722767895	1.613485430106282	1.7308350058538404	1.7526481027456375	0.11148957479138444	0.09266743250833588	0.10881212558989851	0.1043230442965396	0.2770446498858818
-225	TRUE	TRUE	TRUE	TRUE	51183	1.87502462825046	1.580104945631278	1.6915932598931411	1.71557427792496	1.8584191387149216	1.5674119685886971	1.6769513652202497	1.7009274908412897	-0.01660548905486823	-0.012692976403055386	-0.014641894333024333	-0.014646786596982648	1.9234391677971188	1.62060121604986	1.7390984627460546	1.7610462821976778	0.11343456981647829	0.09368551780586608	0.10965230059728556	0.10559079607320997	0.27508317239138574
-224	TRUE	TRUE	TRUE	TRUE	51174	1.886159296251812	1.5883085020436218	1.7007424264280266	1.7250700749078205	1.8696289653923803	1.575992653291749	1.6851263066165627	1.7102493084335642	-0.016530330809890546	-0.012315848034388585	-0.01561612072523322	-0.014820766523170784	1.9346214201713103	1.6289675902856675	1.7481009451968956	1.7705633185512917	0.11345457870285997	0.09363402414103653	0.11033315601982556	0.105807252954574	0.26989154667199045
-223	TRUE	TRUE	TRUE	TRUE	51165	1.8975598346874536	1.5971381078229414	1.7106785082883418	1.7351254835995789	1.8779878032060997	1.5833549109448577	1.6938919777968116	1.7184115639825897	-0.019572032015036097	-0.013783198956729442	-0.016786529681772893	-0.016713920217846144	1.94487045628918	1.6378521047990342	1.7583707906075934	1.7803644505652692	0.11419327555847168	0.09521119189905763	0.11217109536694138	0.10719185427482356	0.27643189663810114
-222	TRUE	TRUE	TRUE	TRUE	51165	1.9087114352588976	1.6057546009997234	1.7203659350287173	1.7449439904291129	1.8910109578939105	1.5936064505724523	1.705616107883523	1.7300778387832951	-0.017700475684579352	-0.01214815126874074	-0.014749827281854267	-0.014866151411724787	1.9568549120297627	1.6473673632180454	1.7691843364684972	1.7911355372387685	0.11398743031703334	0.09537367473455044	0.11238662954441885	0.1072492448653342	0.2829886834302328
-221	TRUE	TRUE	TRUE	TRUE	51159	1.9212796076027967	1.6153631809262166	1.7312087631052138	1.755950517211409	1.9034256438355248	1.602282989999529	1.7146089780259686	1.7401058706203407	-0.017853962253441266	-0.01308019064931112	-0.016599785925207822	-0.015844646275986737	1.9684491689377268	1.655878370558583	1.7783195145410635	1.8008823513457912	0.1121930860465677	0.09411057063551992	0.11082128870890703	0.10570831513033156	0.2662522714016035
-220	TRUE	TRUE	TRUE	TRUE	51156	1.9322887624124008	1.6238879105864468	1.7406604858974133	1.7656123862987534	1.9138835262057832	1.61056138362247	1.7243471762008784	1.7495973620097105	-0.018405235975593133	-0.013326527166669244	-0.016313310278140085	-0.016015024473467487	1.9793842383422964	1.6641649184382663	1.787675862943194	1.8104083399079192	0.11259618605137192	0.0938805434599884	0.1103440658514948	0.10560693178761836	0.2803428926879245
-219	TRUE	TRUE	TRUE	TRUE	51138	1.9450865958184629	1.633620651147234	1.7516592751032527	1.77678884068965	1.9275590386947232	1.6207682529245264	1.7362483684293637	1.7615252200162046	-0.017527556205881343	-0.01285239826456534	-0.015410907158162216	-0.015263620542869632	1.9935520970830731	1.6746711370354	1.8002192971875448	1.822814177102006	0.1144585597148627	0.09495337153627505	0.11253095173517327	0.10731429432877032	0.27741663760840973
-218	TRUE	TRUE	TRUE	TRUE	51135	1.9562798730242932	1.6423871022317975	1.7616755582411343	1.7867808444990754	1.9387609700000017	1.6302590684417717	1.7464780766359873	1.77183270502592	-0.017518903428872242	-0.012128032962910268	-0.015197483683561844	-0.014948140025114786	2.004384437551592	1.6840327396806187	1.8104436373883537	1.8329536048735215	0.11372803142973754	0.0954193083030205	0.11273364153683207	0.1072936604231967	0.28457911428679206
-217	TRUE	TRUE	TRUE	TRUE	51123	1.9672287026368869	1.650668668243265	1.7706227814811633	1.7961733841204384	1.948497606463156	1.637134669586518	1.754663758803758	1.7800986782844777	-0.018731094993724218	-0.01353399735515983	-0.01595902555007895	-0.016074705966321	2.0147164817635024	1.6911240376641024	1.8188397352634296	1.8415600848970115	0.11370665430511603	0.09444473758032904	0.11239293049009934	0.1068481074585148	0.2727339945716783
-216	TRUE	TRUE	TRUE	TRUE	51117	1.9784347919643523	1.659082951737258	1.7798026086764869	1.805773450792699	1.9615579162217969	1.6469470697603945	1.7644250212405774	1.7909766690742566	-0.016876875733767633	-0.012135883479923754	-0.015377587241422176	-0.014796782151704522	2.0267518130933966	1.7003603199285593	1.828262292947625	1.8517914753231937	0.11351091944789378	0.09469062060302666	0.11229695664889185	0.10683283223327077	0.26928634269232454
-215	TRUE	TRUE	TRUE	TRUE	51120	1.9883332922050163	1.6671414428051723	1.788996009319792	1.814823581443327	1.9688884180698791	1.6537525995372149	1.773087997648757	1.7985763384186169	-0.019444873151618837	-0.013388842836039205	-0.01590801112942425	-0.016247242372360762	2.0352083605173212	1.7076473212739554	1.836883761385352	1.859913147725543	0.1131950108300812	0.0944006004125287	0.11168351627199034	0.10642637583820008	0.29302816883422556
-214	TRUE	TRUE	TRUE	TRUE	51117	1.9995327285489477	1.6755698609165703	1.7986161377798486	1.8245729090817888	1.9796852217702532	1.6623175472037235	1.7821668309566776	1.8080565333102183	-0.01984750781866149	-0.013252313147605369	-0.016449306287988286	-0.016516375751418382	2.046765170685936	1.7164657687070135	1.846716712011846	1.869982550468265	0.11431239193700428	0.09504412849505282	0.11265045382811296	0.10733565808672338	0.2922962614431059
-213	TRUE	TRUE	TRUE	TRUE	51093	2.0103286668225833	1.684023114175658	1.808160951954864	1.8341709109843685	1.99203520013332	1.6712534550653415	1.79199312618455	1.8184272604610705	-0.018293468232847287	-0.012769660182228491	-0.016167826751418327	-0.0157436517221647	2.058378502860502	1.7252122263463632	1.8568002698711512	1.8801303330260055	0.11439314033128598	0.09514788407681546	0.11344646157842422	0.1076624953288419	0.2864774233349907
-212	TRUE	TRUE	TRUE	TRUE	51081	2.022422855659209	1.6931547083820957	1.8183873129354584	1.8446549589922543	2.003708007841042	1.6805034127093117	1.80230862855618	1.8288400163688447	-0.01871485071891508	-0.012651296502367649	-0.016078685519744066	-0.01581494424700893	2.071118886206849	1.735193673048288	1.86797405128978	1.891428870181639	0.11610691123527352	0.09672922471001452	0.1152521627365828	0.10936276622729028	0.27556739262615165
-211	TRUE	TRUE	TRUE	TRUE	51063	2.03456925339807	1.7024748885402938	1.8289361963191375	1.855326779419167	2.0161257667180386	1.6896410172101366	1.812688864236713	1.8394852160549624	-0.01844348774250121	-0.012833871671286731	-0.016247335158897855	-0.015841564857561934	2.082787021738056	1.743960405583249	1.8780545632964645	1.9016006635392564	0.11487902327726722	0.09580490595461096	0.1144840666430305	0.10838933195830289	0.28821914074601723
-210	TRUE	TRUE	TRUE	TRUE	51051	2.045878650361853	1.7109262313817122	1.8386359715324476	1.865146951092004	2.0251205031617245	1.6966064599179729	1.821290177160464	1.847672380080054	-0.02075814802574975	-0.014319771855797178	-0.01734579534669702	-0.017474571742747982	2.0926539424478645	1.751353843382722	1.8870216302609848	1.9103431386971907	0.11430873094806876	0.09517499620217348	0.11411711134360338	0.1078669461646152	0.28601292837925346
-209	TRUE	TRUE	TRUE	TRUE	51042	2.058987033033376	1.7209129331203878	1.8498230039689532	1.876574323374239	2.0382524931347006	1.706279182828594	1.832427715957266	1.85898646397352	-0.02073453712516127	-0.014633747876032124	-0.01739528723802582	-0.01758785741307307	2.1063518436690316	1.7620342895838794	1.8988647479654597	1.9224169604061232	0.11546416109332652	0.09687646361901274	0.11547877622394807	0.10927313364542912	0.2732989892421475
-208	TRUE	TRUE	TRUE	TRUE	51027	2.070556264265349	1.7300519217025612	1.860154969947586	1.8869210519718316	2.050070888930432	1.7145165243767673	1.842123381212948	1.8689035981733824	-0.02048537376470685	-0.01553539881789882	-0.018031589312291468	-0.01801745396496571	2.116915783172661	1.7698970066324484	1.9081003683140283	1.9316377193730456	0.1132044121994728	0.0952255687476502	0.11392238517127934	0.10745078870613411	0.27808613078506095
-207	TRUE	TRUE	TRUE	TRUE	51021	2.0821183716849228	1.7388795527627818	1.869947733759358	1.8969818860690209	2.0616840550341515	1.7236054375731669	1.8514063064818296	1.8788985996963827	-0.02043431627295864	-0.015274115300447932	-0.018541425905781263	-0.018083285826395942	2.129330317424422	1.7794431041430907	1.918107881935418	1.9422937678343104	0.11485820712680311	0.0964012181533969	0.11486172335530744	0.10870704954516916	0.2712156762456431
-206	TRUE	TRUE	TRUE	TRUE	51015	2.0946809232816777	1.748352094262906	1.880331605669443	1.9077882077380088	2.0733002006857117	1.7336958919254226	1.8624119987954917	1.8898026971355415	-0.021380722527651302	-0.014656203213490494	-0.017919607507132274	-0.017985511082758025	2.1418296447268226	1.7896889491362071	1.928800072101905	1.953439555321645	0.11567816578327572	0.09732991041184932	0.11485653888807622	0.10928820502773376	0.27708038817172426
-205	TRUE	TRUE	TRUE	TRUE	51003	2.1050064783073665	1.7567225628970964	1.890136335235708	1.9172884588133905	2.08418044367005	1.7412081876476624	1.8699359756972904	1.8984415356716675	-0.02082603365237092	-0.01551437632891042	-0.02020035936205209	-0.01884692311444448	2.1526468797918072	1.7974419438797284	1.9378515831462768	1.9626468022726045	0.11610683975627864	0.09695313648256568	0.11563085512843664	0.10956361045576032	0.31169254719099476
-204	TRUE	TRUE	TRUE	TRUE	50997	2.1157889919865207	1.764832035287958	1.8993774296152175	1.9266661522965656	2.093797766618073	1.7486611340676417	1.8786290551006648	1.9070293185954592	-0.02199122615833231	-0.01617090123267095	-0.02074837417416595	-0.019636833855056404	2.163066299294741	1.8055190659027585	1.9470839015880088	1.9718897555951695	0.1165458403782837	0.09754496238950848	0.11616131885759633	0.11008404054179616	0.29927913336467704
-203	TRUE	TRUE	TRUE	TRUE	50994	2.1270412299284223	1.773568210996361	1.909459263965088	1.936689568296624	2.106666654269946	1.7588006273683516	1.8908901401914289	1.9187858072765756	-0.020374576527875672	-0.014767581710636954	-0.01856912424898652	-0.017903760829166383	2.1754652818880476	1.8149800845530408	1.9581545802344915	1.9828666488918605	0.1172226801904201	0.0975913302776322	0.1159597559413202	0.1102579221364575	0.2889689960600366
-202	TRUE	TRUE	TRUE	TRUE	50994	2.1393684217676427	1.7830250207740486	1.920361309208758	1.9475849172501496	2.1178527996573524	1.7675311459956542	1.9016814975279992	1.9290218143936684	-0.02151562091451144	-0.015493877301712295	-0.018679810390874907	-0.01856310286903288	2.1872900255936685	1.823975246010368	1.9691920183946925	1.9934857633329095	0.11735883112829489	0.09739432666328594	0.1163412297031804	0.11036479583158706	0.2969031652854613
-201	TRUE	TRUE	TRUE	TRUE	50997	2.1525519466944893	1.7930820145682835	1.9317857649237056	1.9591399087288264	2.1292621670329313	1.776265587952844	1.911224873734737	1.9389175429068377	-0.02328977883386584	-0.016816427145812766	-0.02056089024914758	-0.020222365409608728	2.199810894384605	1.8337080173309452	1.9802312040744263	2.0045833719299924	0.1178076748762282	0.09806842996972888	0.11745176992307624	0.11110929158967776	0.28342914336212355
-200	TRUE	TRUE	TRUE	TRUE	50982	2.164949023521761	1.8027021670558032	1.9427888664723856	1.9701466856833163	2.1428428793788044	1.787011707857872	1.9237904838044195	1.9512150236803656	-0.022106143932722127	-0.015690460342325945	-0.018998383020731563	-0.018931662431926545	2.2130303007005923	1.8438277008954456	1.9920425473752792	2.016300182990439	0.11826869898364031	0.09794152695259238	0.11750574435098948	0.1112386567624074	0.3093434156760734
-199	TRUE	TRUE	TRUE	TRUE	50973	2.1787914374577486	1.8132649191138075	1.9548170176756423	1.982291124749066	2.155710281203076	1.796442019653125	1.9347288207727429	1.962293707209648	-0.02308115896863231	-0.01682290133444859	-0.020088197124141643	-0.019997419142407515	2.2265112973808514	1.8541300351351544	2.0038132551999155	2.0281515292386403	0.1185208764735517	0.09855313241723218	0.11808067113564905	0.11171822667547764	0.29717061988571347
-198	TRUE	TRUE	TRUE	TRUE	50970	2.190859486174048	1.8228185491254385	1.9658777919238088	1.9931852757410984	2.1681102378547963	1.807393321310271	1.9479673653300849	1.9744903081650509	-0.02274924639088154	-0.01542522746661756	-0.01791042723687954	-0.018694967031459543	2.23929621361933	1.8647026690466624	2.01611656785155	2.040038483505848	0.1196227049581962	0.09919346778401884	0.1183879797165812	0.11240138415293208	0.3009739258459176
-197	TRUE	TRUE	TRUE	TRUE	50973	2.203414086498916	1.8323205038624597	1.9767637285044992	2.0041661062886247	2.1798318695043952	1.81572845903071	1.95665456801844	1.984071632184515	-0.02358221582219747	-0.016592044912208823	-0.020109160579215263	-0.020094473771207183	2.2513874619020755	1.8732542671875403	2.0257341012328904	2.050125276774169	0.11952896889333628	0.098459571906656565	0.11804990672620268	0.11201281584206518	0.30477894151576296
-196	TRUE	TRUE	TRUE	TRUE	50952	2.2159421384076348	1.8417494474185323	1.987151194265563	2.0149475933639103	2.190421288979058	1.8238468727211443	1.9647853386416247	1.993017833447276	-0.02552085002872157	-0.017902576282689837	-0.02236585584135748	-0.021929760717589633	2.2636949088076457	1.8826750214983063	2.0357733651568664	2.0607144318209394	0.121026390511486	0.09975372389216051	0.11961019879914572	0.11346343773426408	0.3414633768488497
-195	TRUE	TRUE	TRUE	TRUE	50940	2.226450592569879	1.850276336532589	1.9973195079037993	2.0246821456687556	2.20201451758666	1.8328786592491368	1.974916820942385	2.003269999259394	-0.024436075279466504	-0.017397677509408186	-0.02240268662968424	-0.02141214647285298	2.27511956426315	1.891690609600968	2.046223778649589	2.071011317504569	0.12177401905498277	0.10022622388589156	0.12021122931235248	0.1140704907510756	0.3267266195535715
-194	TRUE	TRUE	TRUE	TRUE	50934	2.2384875014944825	1.8594494301958795	2.0080338377163787	2.035323589802247	2.214519689895077	1.8421766282442644	1.9858033717550536	2.014166563298132	-0.023967811198918977	-0.017272800329896983	-0.022230462772145985	-0.02115702476698731	2.28652729196698	1.9002184850511143	2.0562969170670895	2.081014231361728	0.1200473939872818	0.0988109111382868	0.11875662432981517	0.11253830981846126	0.3474438093620869
-193	TRUE	TRUE	TRUE	TRUE	50913	2.2503768386095646	1.8684967907611072	2.0186843251656126	2.0458526515120945	2.225785577599211	1.8503157909184953	1.9951289661929523	2.0237434449035527	-0.02459126058388985	-0.01818100010762117	-0.023555359572157215	-0.02210920675455608	2.2981385950098803	1.909165826829612	2.066914819420379	2.0914064137532904	0.12011477258627766	0.09951907335049122	0.12001634763148018	0.11321673118941636	0.3388140949360238
-192	TRUE	TRUE	TRUE	TRUE	50910	2.262995875809725	1.8782453321608992	2.0300643459466015	2.057101851305742	2.238573979332611	1.8607178617448623	2.008276908700849	2.0358562499261077	-0.024421894462321184	-0.01752746988546145	-0.02178743782854427	-0.021245600725442303	2.311500126681298	1.919529142541302	2.079864396579081	2.1036312219338935	0.12143039942759036	0.10009508894161968	0.12138753768994671	0.11430434201971894	0.329949086771564
-191	TRUE	TRUE	TRUE	TRUE	50901	2.276547383901391	1.8883930768347437	2.0416293804687813	2.068856613734972	2.253726875372357	1.8706664398782156	2.01989964242817	2.048097652559581	-0.022820506945295523	-0.01772663556113699	-0.021729737436663975	-0.02075895998103217	2.3262392392106923	1.9299808103930345	2.0915642832100367	2.1159281109379213	0.1222042170751972	0.1009021052286434	0.12159954191146742	0.114901954738436	0.3274429180533751
-190	TRUE	TRUE	TRUE	TRUE	50883	2.291930428901311	1.900314089229606	2.055080343585738	2.0824416205722183	2.267628333788214	1.882912556354177	2.033516981657523	2.061352623933305	-0.02430209534321664	-0.01740153357928326	-0.021563361827518047	-0.02108899691667265	2.3400133923806496	1.941432684091512	2.1044698330262332	2.1286386364994647	0.12046802478192876	0.09963872172685864	0.12034233819845998	0.11348302823574911	0.3341829495711824
-189	TRUE	TRUE	TRUE	TRUE	50883	2.3052801950827564	1.9103664363370452	2.0672144635059153	2.0942870316419055	2.281132859591111	1.8929698920243248	2.046107742344663	2.0734034979867	-0.02414733521780893	-0.01739654440756027	-0.021106718915167005	-0.0208835328468454	2.3535220753116723	1.9515089325079884	2.116706990585393	2.1405793328016847	0.12063109403676028	0.09968153577318124	0.12009177517191914	0.11346813499395354	0.32280844205898845
