tss_dist	in_promoter_1kb	in_promoter_750bp	in_promoter_500bp	in_promoter_250bp	n_in_tss_dist	K562_ref_dist	HepG2_ref_dist	SKNSH_ref_dist	avgKHS_ref_dist	K562_alt_dist	HepG2_alt_dist	SKNSH_alt_dist	avgKHS_alt_dist	K562_skew_dist	HepG2_skew_dist	SKNSH_skew_dist	avgKHS_skew_dist	K562_activity_dist	HepG2_activity_dist	SKNSH_activity_dist	avgKHS_activity_dist	K562_abs_skew_dist	HepG2_abs_skew_dist	SKNSH_abs_skew_dist	avgKHS_abs_skew_dist	phyloP_mam241_dist
-990	TRUE	FALSE	FALSE	FALSE	52842	0.5118801373711173	0.46171378641496613	0.4255090934654804	0.46636767241718796	0.510755115602084	0.46236409421430774	0.42655027963649317	0.4665564964842949	-0.0011250221064985938	6.503076427211813e-4	0.0010411863643381065	1.8882396685356454e-4	0.5460999016341769	0.49506619963571546	0.4622028943627993	0.5011229985442306	0.06956455071627973	0.06605451894087588	0.07234641512416486	0.06932182826044016	0.13968928169259875
-989	TRUE	FALSE	FALSE	FALSE	52839	0.5118006445748939	0.46213446098943783	0.4257426021871091	0.46655923591714693	0.5103615026949032	0.4628015020754403	0.42617505377852716	0.4664460195162902	-0.001439140941862413	6.670406994469236e-4	4.3245201825909465e-4	-1.1321607471879838e-4	0.5460135800285171	0.4955508648099043	0.4621922937071797	0.501252246181867	0.06986501322732122	0.06616576641536843	0.0724669318066166	0.06949923714976874	0.13962777464196674
-988	TRUE	FALSE	FALSE	FALSE	52836	0.5118917570531275	0.461904610810413	0.42546246882410965	0.46641961222921674	0.5106339754415288	0.46343396353610844	0.4264976666856939	0.466855201887777	-0.001257782165306875	0.0015293530371915886	0.0010351984348725073	4.3558976891907366e-4	0.5459315964253649	0.49556883633978244	0.46183128686760283	0.5011105732109168	0.06933746008014778	0.06579909840169869	0.07170243816415638	0.06894633221533428	0.15367459748282963
-987	TRUE	FALSE	FALSE	FALSE	52824	0.5120848679401938	0.4622216814048822	0.42589407732844503	0.46673354222450697	0.5107990434061825	0.46254095705766435	0.4263343395395991	0.466558113334482	-0.0012858242655792746	3.1927616766629e-4	4.4026215369723606e-4	-1.7542864807191616e-4	0.5459020382282675	0.4948887610370408	0.4617089889874388	0.5008332627509158	0.06892016506733184	0.06501488328922739	0.07118956095912779	0.06837486977189568	0.14855429353212019
-986	TRUE	FALSE	FALSE	FALSE	52815	0.5121328989162619	0.4623172471540291	0.42596812239796383	0.4668060894894183	0.5108026859590128	0.4623764045854035	0.42685554357864436	0.46667821137435356	-0.0013302121480116094	5.9157294770385275e-5	8.874213088266781e-4	-1.27877848138182e-4	0.5459812781533961	0.49492957492304585	0.462176411463562	0.5010290881800014	0.06902697153284874	0.06516549766357166	0.07152915665730164	0.06857387528457402	0.13426895697742783
-985	TRUE	FALSE	FALSE	FALSE	52821	0.5122589009131852	0.46233260180058383	0.4261940085580696	0.4669285037572795	0.5122205082394445	0.4632549290326148	0.42821770000782233	0.46789771242662725	-3.839319055197118e-5	9.223271153065628e-4	0.0020236917173956873	9.692085473834263e-4	0.5468509816818722	0.49534524045063816	0.4629351531426195	0.5017104584250432	0.06922255394486068	0.06510295017049086	0.07145859714114086	0.0685947004188308	0.14501641406002458
-984	TRUE	FALSE	FALSE	FALSE	52824	0.5126986469531024	0.4625252862106216	0.42625162448850823	0.46715851921741075	0.5101882844548947	0.4616795132238799	0.42591668952236567	0.4659281624003801	-0.0025103628781595693	-8.4577230718356e-4	-3.349347988147112e-4	-0.0012303566613859466	0.5460569378970236	0.4948634169958491	0.4621579846612773	0.5010261131847167	0.06922694459195478	0.06552203432927008	0.07214765555553498	0.0689655448255866	0.147378748254407
-983	TRUE	FALSE	FALSE	FALSE	52818	0.5124878739719361	0.46252891646805405	0.42631505186202345	0.4671106141006712	0.5117250983003772	0.4633835475630283	0.42775507681220665	0.46762124089187074	-7.627751997921421e-4	8.546313359714491e-4	0.0014400251366007318	5.106270909266795e-4	0.5469087850850709	0.4957996219067145	0.46314324010096225	0.5019505490309158	0.06960459822381154	0.06568677985617734	0.07221635121102328	0.06916924309700406	0.14732057247355443
-982	TRUE	FALSE	FALSE	FALSE	52824	0.5137701223245622	0.4636163405116283	0.42719693050521396	0.4681944644471348	0.5118072194704115	0.4629465562428084	0.42749477685550097	0.4674161841895736	-0.0019629024858896595	-6.69783853962828e-4	2.9784605941497245e-4	-7.782800934791716e-4	0.5479387551137443	0.4960653993227799	0.4631712449823696	0.5023917998062979	0.07030016828863721	0.06556790174675471	0.07165078270243322	0.06917295091260839	0.14024892097801786
-981	TRUE	FALSE	FALSE	FALSE	52827	0.5136555490101073	0.463772366173404	0.42731073798783287	0.4682462177237814	0.5118183856655865	0.4640112308708919	0.4277662419564074	0.46786528616429524	-0.0018371634431975743	2.3886454677827336e-4	4.5550393068375647e-4	-3.8093165524518167e-4	0.5480756846377194	0.4969727701160843	0.46376652127603485	0.5029383253432795	0.07067743508058952	0.06616194337098001	0.07245606252046606	0.06976514699067854	0.15663950284718206
-980	TRUE	FALSE	FALSE	FALSE	52827	0.5139264081987879	0.4635629087299418	0.427272421929668	0.4682539129527993	0.5134099815279315	0.4650367992764699	0.42980815527626215	0.46941831202688783	-5.164264616000095e-4	0.001473890516818733	0.002535732613539296	0.0011643988895860067	0.5488083133918965	0.49709049356311125	0.4644297428337795	0.5034428499295958	0.07028023717650884	0.06558127896699134	0.07177890869324952	0.06921347494558323	0.1447129879727192
-979	TRUE	FALSE	FALSE	FALSE	52827	0.5141887411394759	0.46415506404973794	0.4276698497627715	0.4686712183173285	0.5118001307323728	0.46473366083229156	0.42858224830272845	0.468372013289131	-0.00238860990024483	5.78597582837518e-4	9.123985910865808e-4	-2.9920457544024365e-4	0.5483616414479937	0.49731244860113655	0.4643208918571244	0.5033316606354182	0.07073441113417588	0.06573617182679935	0.07238968557311987	0.06962008951136503	0.13196728979533293
-978	TRUE	FALSE	FALSE	FALSE	52827	0.5139640594613567	0.46361065137710533	0.4269663275913703	0.46818034614327747	0.5112309231023736	0.4632447170040986	0.4263857368675036	0.4669537923246586	-0.002733137062840771	-3.659348052872263e-4	-5.805902573272813e-4	-0.0012265540418184263	0.5474456682937097	0.4957538168123181	0.462366668270239	0.5018553844587555	0.06969635507609268	0.06465226524891422	0.07138127253222791	0.06857663095241161	0.15579010758831827
-977	TRUE	FALSE	FALSE	FALSE	52827	0.5143957979562019	0.4642301735878483	0.42780443192095347	0.46881013448833453	0.5134513809069402	0.4655780522582366	0.4289632541870301	0.46933089578406895	-9.444162901626763e-4	0.0013478789997912678	0.0011588225592353873	5.207617562879927e-4	0.549009365612193	0.4975478223495382	0.46426046840428475	0.5036058854553387	0.07017155285592869	0.06528741927090882	0.07175325061419627	0.06907074091367792	0.15431182869413507
-976	TRUE	FALSE	FALSE	FALSE	52818	0.5145131567613898	0.46448566296138677	0.42809540880334424	0.4690314095087069	0.5141813237911809	0.46532785081668265	0.4293370911162662	0.46961542190804323	-3.3183241683075535e-4	8.421873259529554e-4	0.0012416817575236873	5.840122222152958e-4	0.549204499894213	0.49728868925502745	0.46451096082568477	0.5036680499916418	0.06971451909835918	0.06476386480879097	0.07158942194234884	0.06868926861649967	0.15304998329669978
-975	TRUE	FALSE	FALSE	FALSE	52821	0.5147904856970648	0.46455650639454626	0.42840327217150087	0.46925008808770396	0.5135527992914968	0.46475779471448003	0.42890131146795685	0.4690706351579779	-0.0012376870051853336	2.0128797811271178e-4	4.98039361856462e-4	-1.7945322173871982e-4	0.5493139994894382	0.4975825829671321	0.46480299057016544	0.5038998576755785	0.07028471414004185	0.06585086511306101	0.07230139757960548	0.06947899227756944	0.15465201372028275
-974	TRUE	FALSE	FALSE	FALSE	52824	0.5153807772370541	0.4649805367740691	0.42863508292836927	0.4696654656464975	0.5141644825950175	0.4648471176062472	0.4287481940183643	0.4692532647398763	-0.0012162952335595064	-1.3341892064314516e-4	1.1311066918151401e-4	-4.1220116167371256e-4	0.5493887245831566	0.4970983310941718	0.46397732401318886	0.5034881265635057	0.06923218885571236	0.06436900751260462	0.07057137116485647	0.06805752251105782	0.16161489068858667
-973	TRUE	FALSE	FALSE	FALSE	52800	0.5147347581403146	0.4646021848937856	0.42836269811761435	0.4692332137172382	0.5137614737910802	0.46486577130574186	0.4283579588322297	0.4689950679763506	-9.732847801416943e-4	2.635868507567072e-4	-4.73930109963222e-6	-2.3814574349487308e-4	0.5491935679588752	0.4976594634439328	0.4644094590534138	0.5037541634854072	0.0698909039694322	0.06585097065979001	0.07209826157985037	0.06928004540302418	0.1447467617955276
-972	TRUE	FALSE	FALSE	FALSE	52797	0.5155735846732405	0.4652566630179957	0.42889495766818625	0.46990840178647414	0.514649775786055	0.46593971112111293	0.4293561155188367	0.4699818674753349	-9.238088648797383e-4	6.830478569942529e-4	4.611584796437979e-4	7.346582391943756e-5	0.5501379441842652	0.4984710377098351	0.4652902144315771	0.5046330654418925	0.07005252816394052	0.06574570123096478	0.07232935604699157	0.06937586181396561	0.15418586284892466
-971	TRUE	FALSE	FALSE	FALSE	52797	0.5158392438109805	0.46576418250143486	0.42932474192884607	0.4703093894137538	0.5147596081812243	0.4658309515780758	0.4297299103195688	0.470106823359623	-0.0010796355407801563	6.676902113505132e-5	4.051691086268979e-4	-2.0256580367273574e-4	0.5500535379937046	0.4984843287666129	0.4654704583975625	0.5046694417192934	0.06950822415985908	0.06537352341068446	0.07188626440840334	0.06892267065964895	0.16392215479704983
-970	TRUE	FALSE	FALSE	FALSE	52800	0.51586616737104	0.465251849040383	0.42896346425221066	0.4700271602212112	0.5138093331903424	0.4649831498502493	0.4288814483445963	0.4692246437950626	-0.0020568344313332426	-2.6869918921084275e-4	-8.201619402883184e-5	-8.025166048576391e-4	0.5499760620423543	0.4981636315644595	0.46548396349036886	0.5045412190323941	0.07027662306822706	0.06609226495738416	0.07312301416211815	0.06983063406257646	0.14095153395436436
-969	TRUE	FALSE	FALSE	FALSE	52803	0.5158452404924516	0.465701932802347	0.4292094477474948	0.47025220701409776	0.5129830134157318	0.46473197886124823	0.42796401360559433	0.46855966862752474	-0.0028622269726410726	-9.699537843452179e-4	-0.0012454344739660568	-0.0016925384103174492	0.5495051979173698	0.49844183232501466	0.46508840331973156	0.5043451445207053	0.07018214192161885	0.06644975304466626	0.07300334552976699	0.06987841349868402	0.14687915478583297
-968	TRUE	FALSE	FALSE	FALSE	52809	0.5157584916943755	0.4654190166823045	0.4289829080487917	0.47005347214182386	0.5141302418981646	0.4651988831721275	0.42888627579529875	0.46940513362186365	-0.0016282503738127632	-2.2013375590832252e-4	-9.66322873334289e-5	-6.483388056848382e-4	0.550245782170228	0.49880256762119723	0.46572488225103	0.5049244106808184	0.07060283030426165	0.06698723558613175	0.073580580639916	0.07039021551010313	0.16745770546094052
-967	TRUE	FALSE	FALSE	FALSE	52824	0.5166424562458	0.46624541010533055	0.42985955041523716	0.4709158055887892	0.514483900922417	0.46560419486015325	0.4294705254311503	0.46985287373790685	-0.0021585555357837953	-6.412152824500873e-4	-3.8902439218784635e-4	-0.0010629317368072429	0.5513839949717232	0.49919298276105595	0.4662233419558004	0.5056001065628598	0.07164163309304081	0.06653636045746396	0.07311660818130082	0.07043153391060188	0.1608983415505708
-966	TRUE	FALSE	FALSE	FALSE	52818	0.51631085814493	0.4661818344708782	0.4298746920394496	0.4707891282184193	0.5132882749877994	0.46455973213205853	0.4282375580180466	0.4686951883793015	-0.0030225830327521817	-0.0016221024418544207	-0.001637133715087474	-0.0020939397298980257	0.5508222146107806	0.4990391228820814	0.4659146679891629	0.5052586684940084	0.07204529630264431	0.06733667885331009	0.0737170856855245	0.07103302028049296	0.16043144342384327
-965	TRUE	FALSE	FALSE	FALSE	52815	0.5165831695499719	0.46632580628523007	0.4303063796732374	0.4710717851694798	0.5126363412096965	0.4642828778627003	0.4286901894513768	0.4685364695079245	-0.00394682858051758	-0.002042928350287808	-0.001616190371245879	-0.002535315767350422	0.550375322755986	0.49881369590071334	0.46639570002971475	0.5051949062288047	0.07153113443912083	0.06701870715002484	0.07379483086829132	0.07078155748581233	0.14437807424904373
-964	TRUE	FALSE	FALSE	FALSE	52812	0.5172721246999079	0.466760957097145	0.4305526672610575	0.4715285830193702	0.5162831999039365	0.4664402489425414	0.43028529564177553	0.4710029148294178	-9.889253020883713e-4	-3.207081120710047e-4	-2.6737171017641445e-4	-5.256683747785969e-4	0.5528877829668691	0.5002416700450599	0.46711335999386866	0.5067476043352659	0.07222024141310962	0.06728213380218573	0.07338875750409947	0.07096371090646494	0.1592460802582566
-963	TRUE	FALSE	FALSE	FALSE	52824	0.5171210157331417	0.46694038873676247	0.43071340619381077	0.4715916035545717	0.5149981534142913	0.46606229782609454	0.4302888988583226	0.47044978336623616	-0.0021228621042114295	-8.780905780021363e-4	-4.2450772034457063e-4	-0.0011418201341860455	0.5521186206871107	0.5001099404988223	0.46749225771557534	0.5065736063005027	0.07211807269788764	0.0672171945243266	0.0739822103950223	0.07110582587241218	0.1575496367349024
-962	TRUE	FALSE	FALSE	FALSE	52815	0.5173703810695761	0.46712449872306605	0.4308510143480834	0.4717819647135752	0.5147862430798753	0.46585522012260755	0.429383144293912	0.4700082024987983	-0.0025841383478267307	-0.0012692785949045705	-0.0014678698460478103	-0.0017737622629263705	0.5520605764902432	0.5000864972936439	0.467051465858727	0.5063995132142046	0.07196452939528036	0.06719327558784166	0.07386877313372359	0.07100885937228187	0.13419096910744405
-961	TRUE	FALSE	FALSE	FALSE	52815	0.517661793680091	0.46758796648053624	0.43126491498294794	0.47217155838119174	0.5168569149691304	0.4682102094630266	0.4314342757213928	0.4721671333845166	-8.048779576479656e-4	6.222427872380765e-4	1.69361080345407e-4	-4.424696688160577e-6	0.5529583187253436	0.5014616195741435	0.46800773076000285	0.5074758896864967	0.07139792867822951	0.06712506307848354	0.07331627047253363	0.07061308740974889	0.15395205905904333
-960	TRUE	FALSE	FALSE	FALSE	52818	0.5179024864344346	0.46725114811346663	0.4309955937204859	0.47204974275612904	0.5150812845936826	0.4666666745340672	0.4296474410488766	0.4704651333922088	-0.002821201886602817	-5.844734618831496e-4	-0.0013481526194148849	-0.0015846093226336174	0.5522661372456188	0.5005244523429434	0.46694103810345994	0.5065772092306741	0.07154850303870354	0.0671310819842713	0.07323904145906734	0.07063954216068072	0.1503267065868232
-959	TRUE	FALSE	FALSE	FALSE	52824	0.5180170549821727	0.4677609444134635	0.4314513832313541	0.47240979420899676	0.5163492201655473	0.4675148708626727	0.4309722296460551	0.47161210689142496	-0.0016678352101641852	-2.460732414596191e-4	-4.791539898017297e-4	-7.97687480475178e-4	0.5535524391850631	0.501488559414248	0.4681081391323372	0.5077163792438828	0.07273860264615745	0.06770130399145514	0.07379266565049636	0.07141085742936965	0.1535491826190871
-958	TRUE	FALSE	FALSE	FALSE	52830	0.5178518605145732	0.4674349341353458	0.43112226122612096	0.47213635195868003	0.5155654352475623	0.46714306745137035	0.4307254924719755	0.47114466505696934	-0.0022864254562364335	-2.918662172400094e-4	-3.967685249105905e-4	-9.91686732795678e-4	0.5526463654252753	0.5008155393609426	0.46771094679912817	0.5070576171951153	0.07187543458557286	0.06705307733216832	0.0735741401236999	0.07083421734714702	0.16510925559161208
-957	TRUE	FALSE	FALSE	FALSE	52827	0.5181714648526238	0.4677616102684615	0.4315600245213304	0.4724976998808052	0.5156504804460861	0.46700800020203326	0.43065897399983966	0.47110581821598635	-0.002520984868110732	-7.53610548292534e-4	-9.010502750463437e-4	-0.00139188189714987	0.5528213438944886	0.5008385519357555	0.46783748522543983	0.507165793685228	0.07182074243985136	0.06690749290385391	0.07345597195490791	0.07072806909953773	0.15840365667636366
-956	TRUE	FALSE	FALSE	FALSE	52818	0.5178314330661808	0.4677676458451531	0.43170740048867495	0.47243549313333627	0.5164254298925236	0.4680912521354785	0.43196585131446613	0.4721608444474894	-0.0014060036580129307	3.23606764952506e-4	2.5845014246518995e-4	-2.746489168650783e-4	0.5528239278013267	0.5012942596142961	0.4683602125179688	0.5074927999778639	0.07139099230522704	0.06672962136570329	0.0730471729183532	0.07038926219642785	0.1397313416720301
-955	TRUE	FALSE	FALSE	FALSE	52818	0.5184121033601918	0.467970536809692	0.4321147385862553	0.4728324595853797	0.5163259439755429	0.46746649884233715	0.43119892688076455	0.4716637898995482	-0.002086160076481033	-5.040375788750906e-4	-9.158120952001326e-4	-0.0011686699168520854	0.5528363843667344	0.5009819577770049	0.4681383785012311	0.5073189068816568	0.07093472180549772	0.06652687979368532	0.0729630917960046	0.07014156446506255	0.16141343859990026
-954	TRUE	FALSE	FALSE	FALSE	52824	0.5188155079776434	0.4682350466818763	0.43220668955546315	0.473085748071661	0.5164692564552976	0.4679422818563344	0.4316936707491925	0.47203506968694153	-0.002346251459469998	-2.9276540890881366e-4	-5.130189327742574e-4	-0.0010506786003843561	0.5531858701615109	0.5013392849174603	0.4683078707654361	0.5076110086148024	0.07108697606230187	0.06650124155184979	0.07271538160289504	0.07010119973901556	0.14395235133879283
-953	TRUE	FALSE	FALSE	FALSE	52827	0.5187628595801898	0.46846416219517784	0.4324196231610258	0.4732155483121312	0.5163379062136002	0.4680100276229006	0.4319858242733219	0.47211125270327425	-0.0024249535455466236	-4.5413438948004427e-4	-4.33799016370729e-4	-0.001104295650465799	0.5532871479367457	0.5017108622424121	0.4689006551683639	0.5079662217825073	0.07147353031950018	0.06694753487177005	0.07339586281151157	0.07060564266759393	0.15535487559383185
-952	TRUE	FALSE	FALSE	FALSE	52824	0.5189014034161809	0.4685786947932343	0.43253410619730825	0.4733380681355745	0.5160500499702703	0.4673808593575487	0.4312335369656258	0.47155481543114824	-0.0028513532237919785	-0.0011978356609939629	-0.001300569173276024	-0.0017832526860206551	0.5534304083360938	0.501620988074668	0.46877351488047225	0.5079416370970781	0.07190936338087296	0.06728242233467918	0.07377938663939528	0.07099039078498247	0.15077436387233645
-951	TRUE	FALSE	FALSE	FALSE	52821	0.5192835798204024	0.4690561166301152	0.43295207396703983	0.4737639234725191	0.5171065812795632	0.4688692621190556	0.43273353443143864	0.4729031259433525	-0.002176998971224546	-1.868542883012684e-4	-2.1853968674601936e-4	-8.607976487572779e-4	0.5537883083218726	0.5022675355629393	0.46920988733761176	0.5084219104074745	0.07118645549061002	0.06660969200922906	0.07273416601765918	0.07017677117249942	0.15161259712231862
-950	TRUE	FALSE	FALSE	FALSE	52818	0.5197107842809127	0.46887255210818474	0.43290538229448994	0.47382957289452915	0.5178729505120043	0.4688469882020421	0.4327876259680182	0.4731691882273549	-0.0018378333481931174	-2.55637711054179e-5	-1.1775615635817898e-4	-6.603844252189047e-4	0.5536992399351445	0.50187369264296	0.46889421760866046	0.5081557167289217	0.06981474493566063	0.06602784452908025	0.07209542727474524	0.06931267224649539	0.155655912742005
-949	TRUE	FALSE	FALSE	FALSE	52815	0.5198005531316883	0.46934298519600837	0.43325249851898584	0.47413201228222746	0.5182231720356274	0.4701239175922339	0.43397402059390294	0.4741070367405881	-0.0015773816300439674	7.809322569782412e-4	7.215222489110631e-4	-2.497570805155435e-5	0.5546405438807844	0.5034000147762504	0.4703630960850639	0.5094678849140329	0.0712573626892772	0.06733312660748923	0.07349967312204705	0.07069672080627117	0.16829769929656846
-948	TRUE	FALSE	FALSE	FALSE	52818	0.5196433863946166	0.4689667265601289	0.4329208462818147	0.4738436530788534	0.5184491203412654	0.4690238953864918	0.4336037005986552	0.47369223877547084	-0.0011942666805971741	5.716877394582339e-5	6.828543767822465e-4	-1.5141450995636806e-4	0.5548844425831094	0.5025156021326611	0.46964763358262046	0.5090158927661304	0.07167637826389384	0.0670405822478296	0.07277072003648052	0.07049589351606798	0.14787867769764426
-947	TRUE	FALSE	FALSE	FALSE	52812	0.5199708205795366	0.46932476412271673	0.43339550194970033	0.4742303622173179	0.5179274620504893	0.4694284964339729	0.4333059746788269	0.4735539777210964	-0.002043358871471358	1.0373211464704039e-4	-8.952696154585694e-5	-6.763845727900581e-4	0.5542084814876477	0.5021104849211596	0.46950160723407963	0.5086068578809623	0.07051868076683562	0.06546770919408171	0.07230173811550802	0.06942937602547512	0.15371796198232138
-946	TRUE	FALSE	FALSE	FALSE	52818	0.5195959254571433	0.4693120301046827	0.4333240667629559	0.47407734077492725	0.5174194728196023	0.46965982787376576	0.4332330666682656	0.47343745578721125	-0.002176453040447017	3.477984326972045e-4	-9.100064181852021e-5	-6.398850831894441e-4	0.5539814951366353	0.5026122867309801	0.46968893267751716	0.5087609048483774	0.07094759241395945	0.06625271522659382	0.07282073237698239	0.07000701333917855	0.15525241384557142
-945	TRUE	FALSE	FALSE	FALSE	52824	0.5200340151452579	0.46939207355240553	0.4335404633839702	0.4743221840272112	0.5181026792202599	0.4705378941175846	0.43450929407126476	0.47438328913636973	-0.0019313366517952444	0.00114582020955841	9.688305586900448e-4	6.110470548440355e-5	0.5545877266684757	0.503163834674045	0.4707055520197844	0.5094857044541017	0.07103875865601596	0.06639770151073762	0.07336134644922658	0.07026593553866005	0.1496382327951447
-944	TRUE	FALSE	FALSE	FALSE	52824	0.5202461912075852	0.4696052773581302	0.4336528465563522	0.47450143837402253	0.5201305134338251	0.4708760678507732	0.43561771048723935	0.4755414305906125	-1.1567831746222361e-4	0.00127078979357011	0.001964864209505723	0.0010399918952045365	0.5559033987848032	0.5033910310464843	0.47118799027504604	0.5101608067021112	0.07143009301920802	0.06630071704696244	0.07310542342971196	0.07027874449862748	0.13687113803595016
-943	TRUE	FALSE	FALSE	FALSE	52821	0.520291509269132	0.46980804435205104	0.4338782944219049	0.4746592826810293	0.51840295244832	0.4700047042870423	0.433945931797516	0.47411786284429275	-0.001888557004431533	1.9665971145955022e-4	6.763665779776979e-5	-5.414202117247376e-4	0.5546737251512376	0.5028191330188575	0.46997890080195054	0.5091572529906819	0.07065298855804727	0.06582551749806491	0.07213357529067396	0.06953736044892872	0.1627304483741409
-942	TRUE	FALSE	FALSE	FALSE	52815	0.5204548695586487	0.4699892289188401	0.4340752430880668	0.47483978052185183	0.5187120930325044	0.46965062476623026	0.4336104426749181	0.47399105349121756	-0.0017427759491775822	-3.386041661542137e-4	-4.6479982759151757e-4	-8.487266476411044e-4	0.5552801712923906	0.5025838519634506	0.47006734695195374	0.5093104567359317	0.07139337978449775	0.06552785010885089	0.07244900764421404	0.06979007917918756	0.1596874752010911
