chrom	id	strand	n_in_prom	K562_ref_prom	HepG2_ref_prom	SKNSH_ref_prom	avgKHS_ref_prom	K562_alt_prom	HepG2_alt_prom	SKNSH_alt_prom	avgKHS_alt_prom	K562_skew_prom	HepG2_skew_prom	SKNSH_skew_prom	avgKHS_skew_prom	K562_activity_prom	HepG2_activity_prom	SKNSH_activity_prom	avgKHS_activity_prom	K562_abs_skew_prom	HepG2_abs_skew_prom	SKNSH_abs_skew_prom	avgKHS_abs_skew_prom	K562_emVar_prom	HepG2_emVar_prom	SKNSH_emVar_prom	avgKHS_emVar_prom	anyKHS_emVar_prom	K562_emVar_pos_prom	HepG2_emVar_pos_prom	SKNSH_emVar_pos_prom	avgKHS_emVar_pos_prom	anyKHS_emVar_pos_prom	K562_emVar_neg_prom	HepG2_emVar_neg_prom	SKNSH_emVar_neg_prom	avgKHS_emVar_neg_prom	anyKHS_emVar_neg_prom	phyloP_mam241_prom	phyloP_mam241_pos_prom	phyloP_mam241_neg_prom	phyloP_mam241_cons_prom	flag_correlation_mam241_vs_K562_n_abs	correlation_mam241_vs_K562_rho_est_abs	correlation_mam241_vs_K562_rho_pval_abs	flag_correlation_mam241_vs_HepG2_n_abs	correlation_mam241_vs_HepG2_rho_est_abs	correlation_mam241_vs_HepG2_rho_pval_abs	flag_correlation_mam241_vs_SKNSH_n_abs	correlation_mam241_vs_SKNSH_rho_est_abs	correlation_mam241_vs_SKNSH_rho_pval_abs	flag_correlation_mam241_vs_avgKHS_n_abs	correlation_mam241_vs_avgKHS_rho_est_abs	correlation_mam241_vs_avgKHS_rho_pval_abs	flag_correlation_mam241_vs_K562_n_pos	correlation_mam241_vs_K562_rho_est_pos	correlation_mam241_vs_K562_rho_pval_pos	flag_correlation_mam241_vs_HepG2_n_pos	correlation_mam241_vs_HepG2_rho_est_pos	correlation_mam241_vs_HepG2_rho_pval_pos	flag_correlation_mam241_vs_SKNSH_n_pos	correlation_mam241_vs_SKNSH_rho_est_pos	correlation_mam241_vs_SKNSH_rho_pval_pos	flag_correlation_mam241_vs_avgKHS_n_pos	correlation_mam241_vs_avgKHS_rho_est_pos	correlation_mam241_vs_avgKHS_rho_pval_pos	flag_correlation_mam241_vs_K562_n_neg	correlation_mam241_vs_K562_rho_est_neg	correlation_mam241_vs_K562_rho_pval_neg	flag_correlation_mam241_vs_HepG2_n_neg	correlation_mam241_vs_HepG2_rho_est_neg	correlation_mam241_vs_HepG2_rho_pval_neg	flag_correlation_mam241_vs_SKNSH_n_neg	correlation_mam241_vs_SKNSH_rho_est_neg	correlation_mam241_vs_SKNSH_rho_pval_neg	flag_correlation_mam241_vs_avgKHS_n_neg	correlation_mam241_vs_avgKHS_rho_est_neg	correlation_mam241_vs_avgKHS_rho_pval_neg	K562_activity_mingap_prom_alt	HepG2_activity_mingap_prom_alt	SKNSH_activity_mingap_prom_alt	K562_abs_skew_mingap_prom_alt	HepG2_abs_skew_mingap_prom_alt	SKNSH_abs_skew_mingap_prom_alt	analysis_version	seqnames	start	end	width	ensembl_gene	ensembl_tx	gene_name	loeuf	moeuf	s_het	alphmis	TPM_K562	TPM_HepG2	TPM_SKNSH	logTPM_K562	logTPM_HepG2	logTPM_SKNSH	logTPM_max	tau_tissue	tau_celltype	median_nTPM_tissue	log_median_nTPM_tissue	median_nCPM_celltype	log_median_nCPM_celltype	eds	mean_n_enhancers_when_active	mean_abc_score_when_active	mean_frac_distal_count	mean_frac_distal_score	DNase_K562_1kb	DNase_K562_250bp	H3K4me3_K562_1kb	H3K4me3_K562_250bp	H3K27ac_K562_1kb	H3K27ac_K562_250bp	DNase_HepG2_1kb	DNase_HepG2_250bp	H3K4me3_HepG2_1kb	H3K4me3_HepG2_250bp	H3K27ac_HepG2_1kb	H3K27ac_HepG2_250bp	DNase_SKNSH_1kb	DNase_SKNSH_250bp	H3K4me3_SKNSH_1kb	H3K4me3_SKNSH_250bp	H3K27ac_SKNSH_1kb	H3K27ac_SKNSH_250bp	correlation_mam241_vs_avgKHS_rho_padj_abs	correlation_mam241_vs_avgKHS_rho_padj_pos	correlation_mam241_vs_avgKHS_rho_padj_neg	sig_pos_0.999_neg_0.001
chr10	ENSG00000107854.7_ENST00000371627.5_TNKS2	+	250	3.8319518444	3.649107434	4.9628881888	4.147982489066667	3.755018453866666	3.5887552036	4.8720428908	4.071938849422223	-0.07693340268793333	-0.060352201162050666	-0.0908452925119752	-0.07604363212065307	3.8954318433333337	3.695557409466667	5.029105623466667	4.2066982920888885	0.2038933829674	0.153252174706664	0.22328015370295817	0.19347523712567405	90	51	97	71	121	15	6	20	10	24	75	45	77	61	97	1.1629240016308613	1.690168001398444	-0.5272439997675828	0.276	250	0.6016055474671875	5.317294825937381e-26	250	0.6259342198802761	1.3409398230392243e-28	250	0.6101837420775196	6.841043749013879e-27	250	0.6268996967313814	1.0460351960004491e-28	112	0.2745182247352042	0.0033991479939488468	122	0.2392091218203664	0.007964003658033491	109	0.3945465383306011	2.1835841869765456e-5	116	0.285040548584147	0.0019264913728221555	138	-0.7334843489134268	1.4521744225211788e-24	128	-0.7672861826959813	4.505331329611738e-26	141	-0.64635873113224	4.8815781008336225e-18	134	-0.7549565173912285	5.917309633152231e-26	-1.133673780133334	-1.3335482140000003	1.133673780133334	-0.01938677073555814	-0.07002797899629415	0.01938677073555814	promoter_250bp	chr10	91797426	91798425	1000	ENSG00000107854	ENST00000371627	TNKS2	0.713	0.805	0.053682970000000003	0.620530368	12.5	15.6	20.6	3.7548875021634687	4.053111336459563	4.4329594072761065	4.4329594072761065	0.6221923076923077	0.8324557996346007	18.7	4.300123724569014	86.35	6.448735798029397	0.524303525	2.862595419847328	0.10362819847328245	0.6766539440203563	0.2901798556208241	0.8270842125415802	3.108008085489273	5.3209231660068035	17.25758185005188	11.978297515571118	16.722212936401366	0.541544078707695	1.8978237491846084	8.210762354135513	7.264759648323059	14.604285259842872	15.6934174118042	1.590020192861557	6.809689358472824	18.098576761215924	30.089896034240724	7.639040547847748	9.342138339996335	1.2067759377858516e-25	0.0787344557156327	2.0121219676570847e-21	neg
chr7	ENSG00000106635.8_ENST00000223368.7_BCL7B	-	250	3.38685861068	2.80715261564	2.80414491652	2.999385380946667	3.3086974759066665	2.7507155041866667	2.724036202106667	2.927816394066667	-0.07816112787281333	-0.05643710703342667	-0.08010874197566933	-0.07156899229396978	3.42388493352	2.845145662533333	2.8571207239866667	3.0420504400133335	0.15221379821926667	0.13242321696142667	0.18606034572660263	0.156899120302432	59	53	66	59	68	1	1	3	1	3	58	52	63	58	65	1.5566479960549622	1.9154199973698705	-0.3587720013149083	0.316	249	0.507812330649198	8.570050826553775e-18	249	0.5460730197980905	7.830910458891429e-21	249	0.633064783701808	2.09785993654596e-29	249	0.59931311861049	9.102601255875989e-26	125	0.12708416031881647	0.1561744975425255	129	0.3138965583920932	2.760800106015245e-4	134	0.40867128472867725	8.61978392622484e-7	135	0.23423348447202863	0.006056875110359944	124	-0.6720272707448545	1.2890647440297685e-17	120	-0.6149420415932921	7.902799130660251e-14	115	-0.731635242234979	1.5947870233950163e-20	114	-0.747966720706059	1.1561852789346321e-21	0.5667642095333334	-0.578739270986667	-0.5667642095333334	-0.03384654750733598	-0.053637128765175984	0.03384654750733598	promoter_250bp	chr7	73557691	73558690	1000	ENSG00000106635	ENST00000223368	BCL7B	0.868	0.998	0.03080525	0.477244345	31.5	19.8	60.3	5.022367813028454	4.37851162325373	5.937815168803419	5.937815168803419	0.6700413223140496	0.8013406620509839	28.5	4.882643049361842	25.8	4.74416109557041	0.299943773	2.6106870229007635	0.07166006870229008	0.6046892039258451	0.18418140627564503	1.156613894081116	3.191384801864624	7.186954224735499	19.781501934051512	13.381431118011475	21.86109205245972	0.26720845711231234	0.5783917951583862	10.299852730423211	29.25053842496872	8.880176230430603	18.690835797309877	2.901308020606637	11.434443187713622	11.835682713538407	30.22714845275879	5.119269822120667	7.589125855922699	6.429408764609551e-23	0.15231834988277088	2.808208873206659e-18	neg
chr1	ENSG00000143437.21_ENST00000358595.10_ARNT	-	141	6.096058476595744	4.956514282269503	6.0592369	5.703936552955082	5.9607513503546095	4.832858820803782	5.896741108037825	5.563450426398739	-0.13530706885945626	-0.12365541543049643	-0.1624957846671395	-0.14048608965236406	6.141720341371158	4.986190428841607	6.096756102364067	5.741555624192277	0.2266308230287234	0.18300774827021277	0.23753419526288416	0.2157242555206068	48	35	48	46	65	2	1	1	1	2	46	34	47	45	63	0.5932482184003378	1.4672624053506194	-0.8740141869502815	0.2198581560283688	141	0.5971468889594592	5.474476439572447e-15	141	0.5832589763711995	3.217894670753514e-14	141	0.6158575492909042	4.3802148204273056e-16	141	0.62023337573562	2.367875424649002e-16	51	0.23719049982292412	0.09375862048231924	48	NA	NA	56	0.24743382606882555	0.06597890004676298	54	0.2283334816737095	0.09678198342145168	90	-0.7501070535515136	1.7607017898613926e-17	93	-0.7162005486726195	7.026419358148282e-16	85	-0.7138358083280484	1.7456713236821153e-14	87	-0.735390137223342	5.016803287130119e-16	0.04496423900709168	-1.155529912529551	-0.04496423900709168	-0.010903372234160769	-0.05452644699267139	0.010903372234160769	promoter_250bp	chr1	150876600	150877599	1000	ENSG00000143437	ENST00000358595	ARNT	0.388	0.787	0.13035572	0.466813404	29.6	12.9	14.6	4.9354597478052895	3.797012977836145	3.963474123974886	4.9354597478052895	0.5221446384039901	0.6853384875338853	18.8	4.307428525192248	45.55	5.540709262671431	0.450778884	2.230769230769231	0.058396776923076925	0.6630769230769231	0.2813721422144584	3.1070889037322997	9.289109994888303	13.168903923034668	15.819943308353425	5.785757584452629	1.7971505885124206	1.8278149914073945	4.3376403903961185	15.585667787790298	10.551297743320465	4.59016132569313	1.824497623920441	1.6815474662685392	6.0782218933105465	13.480740694522858	10.061289611816406	6.611559120559693	3.5756573123931883	1.739961113526581e-14	0.5543269248943927	1.1223117037866617e-13	neg
chr5	ENSG00000085231.14_ENST00000380822.9_AK6	-	110	2.186877033636364	2.902512239090909	2.75295514	2.614114804242424	2.075870200909091	2.784108362121212	2.648811940909091	2.502930167979798	-0.11100684578242424	-0.1184039030209091	-0.10414319813815152	-0.11118464898049496	2.295110554242424	2.985035999090909	2.849803673030303	2.709983408787879	0.3274738766752727	0.28345141191424245	0.2978402637800303	0.3029218507898485	78	55	61	64	81	22	7	11	12	25	56	48	50	52	56	0.18431818969547747	0.8867636427283287	-0.7024454530328512	0.13636363636363635	110	0.4856387938771007	7.546204664334942e-8	110	0.45325175126997413	6.617196366889873e-7	110	0.4338834035936781	2.187161576302064e-6	110	0.4650167234740348	3.085459393375678e-7	59	-0.03849196877328818	0.7722418822712668	55	-0.0733846457907636	0.5944119713801477	57	-0.004000657304840272	0.9764377150794884	57	-0.0680573103935705	0.6149489473599085	51	-0.7668383120864777	5.346434163669285e-11	55	-0.7009724077885078	2.5353918421504593e-9	53	-0.655785580014436	9.834117118164397e-8	53	-0.7335756161663339	4.158913229693563e-10	-0.6899254448484848	0.13523232606060587	-0.13523232606060587	0.02963361289524241	-0.04402246476103028	-0.02963361289524241	promoter_250bp	chr5	69369521	69370520	1000	ENSG00000085231	ENST00000380822	AK6	1.378	1.038	0.00171407	NA	33.4	24	17.7	5.104336659814735	4.643856189774724	4.224966365000275	5.104336659814735	0.6259869281045751	0.9871122400162452	29.5	4.930737337562887	2	1.584962500721156	0.382664935	1.366412213740458	0.033714274809160304	0.4429298436932025	0.07325241140406881	2.666803731536865	5.197525558471679	67.44700002670288	36.96536909484863	29.47701150894165	76.37484596252442	0.7065385913848877	1.6778556251525878	76.04151809310913	38.90736677551269	40.53496379756928	84.27116166687011	1.6556558387756348	3.190395221710205	73.4576367034912	55.28944425964355	14.360789604187012	41.25088632965088	2.447015343829794e-6	0.9204193903121718	9.625705127134869e-9	neg
chr5	ENSG00000273841.6_ENST00000217893.10_TAF9	-	110	2.186877033636364	2.902512239090909	2.75295514	2.614114804242424	2.075870200909091	2.784108362121212	2.648811940909091	2.502930167979798	-0.11100684578242424	-0.1184039030209091	-0.10414319813815152	-0.11118464898049496	2.295110554242424	2.985035999090909	2.849803673030303	2.709983408787879	0.3274738766752727	0.28345141191424245	0.2978402637800303	0.3029218507898485	78	55	61	64	81	22	7	11	12	25	56	48	50	52	56	0.18431818969547747	0.8867636427283287	-0.7024454530328512	0.13636363636363635	110	0.4856387938771007	7.546204664334942e-8	110	0.45325175126997413	6.617196366889873e-7	110	0.4338834035936781	2.187161576302064e-6	110	0.4650167234740348	3.085459393375678e-7	59	-0.03849196877328818	0.7722418822712668	55	-0.0733846457907636	0.5944119713801477	57	-0.004000657304840272	0.9764377150794884	57	-0.0680573103935705	0.6149489473599085	51	-0.7668383120864777	5.346434163669285e-11	55	-0.7009724077885078	2.5353918421504593e-9	53	-0.655785580014436	9.834117118164397e-8	53	-0.7335756161663339	4.158913229693563e-10	-0.6899254448484848	0.13523232606060587	-0.13523232606060587	0.02963361289524241	-0.04402246476103028	-0.02963361289524241	promoter_250bp	chr5	69369521	69370520	1000	ENSG00000273841	ENST00000217893	TAF9	1.001	0.954	NA	NA	99.6	83.2	72.9	6.652486494918165	6.3957483281790335	6.207502459258789	6.652486494918165	0.7145908028059236	0.924253034547152	36.1	5.213347281733441	0.2	0.2630344058337938	0.256689721	1.366412213740458	0.033714274809160304	0.4429298436932025	0.07325241140406881	2.666803731536865	5.197525558471679	67.44700002670288	36.96536909484863	29.47701150894165	76.37484596252442	0.7065385913848877	1.6778556251525878	76.04151809310913	38.90736677551269	40.53496379756928	84.27116166687011	1.6556558387756348	3.190395221710205	73.4576367034912	55.28944425964355	14.360789604187012	41.25088632965088	2.447015343829794e-6	0.9204193903121718	9.625705127134869e-9	neg
chr1	ENSG00000143127.13_ENST00000369304.8_ITGA10	-	210	1.9736560452380951	1.120097831047619	1.2237920402857143	1.4391819721904762	1.8780853074920636	1.077913446857143	1.1776561266666667	1.3778849603386245	-0.09557074037539048	-0.04218439242355079	-0.04613590886920635	-0.061297013889382544	2.030344981746032	1.1578355671111111	1.2700432289047618	1.4860745925873016	0.2089486143233397	0.11765984980282064	0.13863829177396825	0.15508225196670952	60	33	35	40	64	11	3	9	6	13	49	30	26	33	51	2.6082428510882893	2.762214280221434	-0.15397142913314468	0.4238095238095238	209	0.575632758645998	6.289776491507485e-20	209	0.4221061932648353	1.7580156332219368e-10	209	0.6506054756756253	1.1643135739148683e-26	209	0.6131755720285618	4.4850661022343923e-23	97	0.1414629896830942	0.1669260184476038	99	0.09054007471099382	0.3703278513503506	89	0.2817200241417186	0.007482449616943649	90	0.16774855759607712	0.11402032959193588	112	-0.6848418108857163	6.037119665719511e-17	110	-0.6029990147142977	3.15056301200033e-12	120	-0.7405402015473282	2.809756714073844e-22	119	-0.7183600128696689	2.5651061612521703e-20	0.7603017528412701	-0.8725094146349208	-0.7603017528412701	0.07031032254937145	-0.09128876452051904	-0.07031032254937145	promoter_250bp	chr1	145910051	145911050	1000	ENSG00000143127	ENST00000369304	ITGA10	0.834	0.918	0.00247356	0.370661777	0.1	2.5	0.5	0.13750352374993502	1.807354922057604	0.5849625007211562	1.807354922057604	0.9681754385964912	0.9863018531749184	2.8	1.925999418556223	2.3	1.722466024471091	0.797518231	5.865168539325842	0.2053286966292135	0.8202591727872627	0.5649681622820277	0.25863016486167906	0.8840397942066193	0.38127965143322945	0.9847018352150916	0.6933395040035247	1.6244939301013948	0.19717051935195923	0.5940238362550736	0.22019478124380112	0.13850400066375732	1.1558375158309937	2.509259363651275	0.2525189716815949	0.9047057980298996	0.26831849324703216	0.7375045729279518	1.015037079811096	1.4988016357421876	1.5679609878619426e-20	0.5838490269194119	3.7923421698790786e-17	neg
chr19	ENSG00000142065.14_ENST00000270001.12_ZFP14	-	175	5.240427642857143	4.3298114772	5.158358668685715	4.909532596247619	5.1022315986095235	4.242748870609524	5.036055800685714	4.793678756634921	-0.13819607966106667	-0.08706265519630095	-0.12230286430019618	-0.1158538663858546	5.2785089276	4.357497540628572	5.195399163695238	4.943801877307936	0.2143586392397333	0.14243475317397714	0.1963838545046038	0.1843924156394381	63	27	50	43	74	5	1	5	1	9	58	26	45	42	65	-0.10515429222424116	0.786302851108568	-0.8914571433328092	0.12	175	0.5512980155305024	2.6600899654811943e-15	175	0.4957258906604065	3.055634786638134e-12	175	0.47712409191214267	2.4640992373969168e-11	175	0.5261429482723486	7.575430418768008e-14	66	0.23639959956693707	0.05600364050632659	62	-0.0664983761097485	0.6075863815062768	68	-0.08518121361162889	0.4897815456793976	65	-0.04115614398524693	0.7447942196289017	109	-0.6467568215088754	3.0320683702462474e-14	113	-0.6453002867772585	1.2083438537522964e-14	107	-0.6731839702114928	1.9696009742440426e-15	110	-0.7140774096164877	2.0036481786806978e-18	0.08310976390476199	-0.9210113869714284	-0.08310976390476199	0.017974784735129534	-0.0719238860657562	-0.017974784735129534	promoter_250bp	chr19	36379202	36380201	1000	ENSG00000142065	ENST00000270001	ZFP14	0.525	0.756	0.01854188	0.40050569	0.8	1.3	3	0.84799690655495	1.2016338611696504	2	2	0.6759036144578313	0.7572362278244631	2.7	1.8875252707415875	18.799999999999997	4.307428525192247	0.301666871	0.5303030303030303	0.010086348484848484	0.3813131313131313	0.3263959914915197	0.8276129550504685	2.961303982973099	2.8188352606594562	5.610273042678833	1.013353425323963	1.030772946834564	0.5688246034622193	1.9448707830309868	5.16770083618164	9.438865138053892	3.067839534640312	5.268458086967469	2.0540855692338944	7.957075182840228	5.743716535702347	14.22136867904663	0.4583410560131073	1.107530036211014	2.859167358708405e-12	0.955716916339265	1.0168963084754992e-15	neg
chr8	ENSG00000173281.5_ENST00000310455.4_PPP1R3B	-	250	3.5953665796	2.152568923	2.23827794024	2.662071147613333	3.46095273036	2.0968475621066665	2.1891534675733335	2.5823179200133333	-0.134413832841112	-0.05572137595645334	-0.04912449074782667	-0.07975323318179733	3.660265012	2.2113352364666667	2.30243902884	2.724679759102222	0.264210733144792	0.17325398917213333	0.17744665493862666	0.204970459085184	140	55	65	72	150	24	16	20	18	30	116	39	45	51	121	1.021127996508032	1.344547992400825	-0.32341999589279297	0.236	250	0.5393175962213539	2.8760516609957074e-20	250	0.56346758702606	2.392304386269852e-22	250	0.5355264289413929	5.893137021941988e-20	250	0.5737506619849019	2.75700668680106e-23	105	0.09255260950030451	0.34770662429412713	107	0.29013768675561863	0.0024338518889927205	107	0.293148009528738	0.002181447427279005	108	0.3030300349437887	0.001433397222707055	145	-0.6534091047005474	5.194151231140209e-19	143	-0.7093867298977488	3.562135306621378e-23	143	-0.6190682832574215	1.7099366552339454e-16	142	-0.714000776677409	1.9852682035112697e-23	1.35782598316	-1.4489297755333332	-1.35782598316	0.08676407820616533	-0.09095674397265864	-0.08676407820616533	promoter_250bp	chr8	9150659	9151658	1000	ENSG00000173281	ENST00000310455	PPP1R3B	0.909	1.291	0.02371359	0.365781086	4.4	0.1	7.3	2.4329594072761065	0.13750352374993502	3.0531113364595623	3.0531113364595623	0.9063367799113736	0.9416180886769124	8.9	3.3074285251922473	0.3	0.37851162325372983	0.723526621	6.108527131782946	0.22909958139534883	0.8443182355973053	0.5247872378838433	1.196773336029053	5.15115358543396	11.677089834213255	7.2748445091247556	10.254985982060433	4.917853630304337	0.11898717160701752	0.4783457491397858	2.9542630838751793	5.397244303703308	0.16776307165622711	0	2.2722333459472654	5.261380535125732	67.0823168811798	47.15085037994385	2.995217483139038	4.088922355651856	9.939583482310904e-21	0.06590476900886064	1.9231149034363344e-19	neg
chr10	ENSG00000072401.15_ENST00000373910.9_UBE2D1	+	223	3.221711689103139	3.25360281103139	4.476041169596413	3.6504518899103138	3.125118458938714	3.161758511973094	4.329070723602392	3.5386492315047335	-0.09659323777210764	-0.09184432332317488	-0.1469704148488939	-0.1118026586480588	3.29530271612855	3.2986527062929745	4.522621427070254	3.705525616497259	0.24377528905408072	0.18194409426435873	0.2401309480106278	0.22195011044302243	113	70	91	89	131	31	13	10	17	37	82	57	81	66	99	1.4550762330239322	1.9605291485864744	-0.5054529155625423	0.34080717488789236	223	0.6541097429327557	1.303400935974979e-28	223	0.6233861721220749	2.0875348631914027e-25	223	0.6006424304318064	2.9666510162843354e-23	223	0.6464605450300983	8.858232742432e-28	90	0.21636568867558015	0.040534236071957226	89	0.2387587867748364	0.02424032597500002	78	0.17755295004962782	0.11990497655710416	86	0.28478493806764854	0.00786960962790119	133	-0.7605336417032674	2.4503451040308588e-26	134	-0.722693028377067	6.369327660524732e-23	145	-0.713994797010467	6.751474672160716e-24	137	-0.7138584542653594	1.2356012670520978e-22	-1.2273187109417036	-1.2239687207772794	1.2239687207772794	0.0036443410434529033	-0.06183119478972199	-0.0036443410434529033	promoter_250bp	chr10	58334006	58335005	1000	ENSG00000072401	ENST00000373910	UBE2D1	0.737	0.64	0.05452657	0.749315521	8.1	8.3	12.7	3.1858665453113337	3.2172307162206693	3.776103988073164	3.776103988073164	0.9224634334103156	0.953598275447481	7.8	3.137503523749935	34.45	5.147713722352154	0.487862619	4.138461538461539	0.14089367692307692	0.7267610167610168	0.509582447601712	0.6742136286735533	3.5266931995749475	4.990575590476394	17.2779610786438	0.999790861070156	1.1317656407356262	0.2028140058040619	0.9182064738869667	9.660442192465068	31.446828498840333	0.6840897871851921	0.5241943986415863	0.8056922054767608	3.0265570843219756	6.378170608341694	19.861330432891847	1.0628100244998933	1.767996760368347	8.516206533765875e-25	0.172846542827597	3.819580498621776e-19	neg
chr3	ENSG00000113810.16_ENST00000357388.8_SMC4	+	250	4.3566432568	3.4729785932	4.4641866492	4.0979361664	4.2375355004	3.398809170533333	4.356183405866667	3.9975093589333337	-0.11910777009772	-0.07416941400038893	-0.10800326326825334	-0.10042681578878744	4.403110914133333	3.5126541226666665	4.520015613066667	4.145260216622222	0.21204308116454668	0.1535204991861356	0.21966119495492	0.1950749251018674	110	57	111	97	131	13	3	10	8	15	97	54	101	89	116	2.04637602443574	2.406616025283467	-0.36024000084772706	0.364	250	0.6657061377010951	2.2333637283121548e-33	250	0.6611802730849305	8.502447533243084e-33	250	0.6369927370999264	7.394861004677274e-30	250	0.6707127775550321	4.95162757254446e-34	104	0.27901581219061616	0.004127936192334276	110	0.26942633786876236	0.004422773839525889	113	0.3778634216503755	3.689152090327868e-5	108	0.2716631441913667	0.0044544544712017695	146	-0.7034513223434248	4.15371346037519e-23	140	-0.7344264464329188	5.409586339079803e-25	137	-0.7011408424615814	1.4318768366909996e-21	142	-0.7132324726123588	2.323819080788142e-23	-0.11690469893333331	-1.0073614904	0.11690469893333331	-0.007618113790373332	-0.0661406957687844	0.007618113790373332	promoter_250bp	chr3	160398650	160399649	1000	ENSG00000113810	ENST00000357388	SMC4	0.776	0.978	0.02810599	0.391095941	107.6	24.8	80.7	6.762880292916999	4.689299160535892	6.352264173258321	6.762880292916999	0.8391843971631205	0.9381385265830668	6.8	2.963474123974886	31.65	5.029011086659068	0.450376849	2.9236641221374047	0.11964482442748092	0.6741730279898219	0.2356815293215835	3.0584417618989947	4.464936925888061	41.9281590526104	32.19716178894043	14.725984728574751	39.33306245422363	1.2085701338624957	2.1560542707443235	25.27254672884941	13.20529130744934	22.96706324863434	35.738654937744144	1.4423428475761413	1.9937961592674256	74.23757901382446	57.97960415649414	9.968134724044802	18.20222741317749	2.2664359860180293e-30	0.12910295506570885	1.9231149034363344e-19	neg
chr11	ENSG00000110090.13_ENST00000265641.10_CPT1A	-	235	2.3904099314468086	1.7116215523404257	1.9240127374893616	2.008681407092199	2.3626782414042555	1.7010988734893615	1.920379219148936	1.9947187780141844	-0.027731671444695034	-0.010522664862286524	-0.003633526710943688	-0.01396262100597508	2.451580658028369	1.7626834079148936	1.9830975454751776	2.0657872038061464	0.15007314294489363	0.11264639164369929	0.12180314358948184	0.12817422605935824	59	38	39	47	62	22	12	15	15	24	37	26	24	32	38	0.08265106862985548	0.6751744697534261	-0.5925234011235706	0.07659574468085106	235	0.3333388469645786	1.6661957703732998e-7	235	0.33536649607651536	1.3868481077845965e-7	235	0.3152784212434608	8.066064902795087e-7	235	0.34992382822826146	3.5712375780625054e-8	123	0.516489399972762	9.654090849103194e-10	116	0.39014779629755914	1.49539198103843e-5	114	0.3934436872891814	1.4875896011130762e-5	120	0.46846555119460903	6.81819507420613e-8	112	-0.16011952640427654	0.09171204449121106	119	-0.26433578708431354	0.00367273273333643	121	-0.1708100632840791	0.06104099669460631	115	-0.24511544627353973	0.008284230264540149	0.4684831125531917	-0.6888972501134754	-0.4684831125531917	0.028269999355411787	-0.03742675130119434	-0.028269999355411787	promoter_250bp	chr11	68841917	68842916	1000	ENSG00000110090	ENST00000265641	CPT1A	0.709	0.786	0.02281264	0.478827053	9.9	13.4	53.9	3.4462562298895643	3.84799690655495	5.778734244117836	5.778734244117836	0.6694345238095238	0.7500109874241083	20.7	4.439623137557117	41.85	5.4212232992251375	0.476897302	3.4867256637168142	0.21365738938053097	0.9800884955752212	0.9720789096842232	0.26269012943267817	0.8844966900348663	9.889456623643635	21.45098415184021	0.9952232887744904	2.447414772987366	0.12926336574554442	0.1225266613960266	1.3825318403244018	3.816931178569794	0.3633867520093918	0.7626606364250184	0.6799445999908447	2.837451669216156	10.673456329718231	30.26784190750122	0.47497518186569215	0.43998400402069093	3.466083358854271e-7	1.0867553596372743e-4	0.02764173936958328	pos
chr16	ENSG00000069764.10_ENST00000438167.8_PLA2G10	-	250	2.5940561512	1.781820442	1.5148362104	1.9635709345333336	2.5088092937333335	1.73995273392	1.4916424247066666	1.9134681507866669	-0.08524685919086666	-0.04186769679980667	-0.023193778750813333	-0.05010277824716222	2.670829895333333	1.8360102685333333	1.589625364266667	2.0321551760444443	0.23879434681788	0.15024736198794	0.17277210297145337	0.18727127059242443	106	43	62	74	119	27	13	24	23	38	79	30	38	51	81	-0.12458800154924392	0.4659239994585514	-0.5905120010077953	0.048	250	0.34047138782933245	3.3475908055623514e-8	250	0.3170292155508524	3.051471793230226e-7	250	0.3074648257104368	7.133390191158784e-7	250	0.3473389306247121	1.6907259296053712e-8	107	0.4035839404453054	1.628902037291871e-5	112	0.39995911415379826	1.2476864428996406e-5	120	0.3829317728429727	1.5843834918274736e-5	110	0.4654107726949808	3.006115727318361e-7	143	-0.2503186339174202	0.002567597643108305	138	-0.28943027242124725	5.750715390514737e-4	130	-0.24172551385056548	0.005593789564107912	140	-0.2696322162574849	0.001274720663423352	0.8348196267999999	-0.8348196267999999	-1.0812045310666665	0.06602224384642666	-0.08854698482994	-0.06602224384642666	promoter_250bp	chr16	14694309	14695308	1000	ENSG00000069764	ENST00000438167	PLA2G10	1.895	1.176	7.9105e-4	0.402122055	0	0	0	0	0	0	0	0.949367088607595	0.9671513403240688	0.1	0.13750352374993502	0.1	0.13750352374993502	0.31232319	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.750404559486745e-7	2.7943734589956317e-4	0.005092293402143758	pos
